"";"objectid";"n_outliers";"dom.min";"dom.mean";"dom.sd";"dom.max";"aspect.N";"aspect.NO";"aspect.O";"aspect.SO";"aspect.S";"aspect.SW";"aspect.W";"aspect.NW";"aspect.unb";"neig_flach";"neig_schraeg";"inclined.unb";"eign.nicht";"eign.wenig_2040";"eign.wenig_2020";"eign.geeignet";"eign.gut";"eign.sehr_gut";"eign.unb";"n_poss_modules";"e_pv_2020_high";"e_st_2020_high";"e_pv_2040_high";"e_st_2040_high";"e_pv_2020_low";"e_st_2020_low";"e_pv_2040_low";"e_st_2040_low"
"3011";2313713;0;433,997894287109;436,337942674425;1,08587345082636;438,862854003906;1;3;48;10;2;2;40;9;65;3;112;65;1;3;16;74;69;17;0;58,6666666666667;22,176;49,28;22,554;50,12;10,836;24,08;10,836;24,08
"3012";2313715;0;434,712921142578;437,092208095103;1,24701210658353;438,443054199219;18;2;7;29;11;22;9;17;64;59;56;64;16;9;12;19;27;96;0;51,3333333333333;19,404;43,12;20,538;45,64;15,498;34,44;15,498;34,44
"3013";2313716;0;430,933959960938;435,610140380859;4,94686077481648;443,924011230469;0;0;0;0;0;0;0;0;25;0;0;25;0;11;4;7;3;0;0;4,66666666666667;1,764;3,92;3,15;7;0,378;0,84;0,378;0,84
"3014";2313720;0;425,294921875;430,003887511136;4,1278601343141;436,415893554688;12;21;53;35;10;24;34;9;87;33;165;87;17;41;82;37;42;66;0;75,6666666666667;28,602;63,56;33,768;75,04;13,608;30,24;13,608;30,24
"3015";2313722;22;442,603912353516;443,869222891611;0,729833864358744;446,497619628906;148;35;59;28;141;29;72;49;162;56;505;162;4;11;45;195;231;237;0;236;89,208;198,24;90,594;201,32;58,968;131,04;58,968;131,04
"3016";2313725;0;435,455230712891;437,061318969727;0,675308030232083;438,714660644531;0;1;4;1;0;1;1;6;26;5;9;26;1;3;5;9;10;12;0;12;4,536;10,08;4,914;10,92;2,772;6,16;2,772;6,16
"3017";2313728;0;432,144775390625;433,651190435133;0,777560485316199;435,370300292969;6;16;33;36;2;22;32;34;88;16;165;88;0;2;46;30;91;100;0;89;33,642;74,76;33,894;75,32;24,066;53,48;24,066;53,48
"3018";2313729;0;435,629455566406;439,901190795898;2,48631680098641;446,03759765625;0;0;5;3;0;0;7;0;35;0;15;35;13;4;11;6;11;5;0;11;4,158;9,24;4,662;10,36;2,016;4,48;2,016;4,48
"3019";2313731;0;446,296569824219;447,461433679917;0,504620589224077;448,969696044922;7;6;5;7;5;5;6;1;43;0;42;43;0;2;30;11;27;15;0;27,6666666666667;10,458;23,24;10,71;23,8;5,292;11,76;5,292;11,76
"3020";2313732;0;440,771423339844;442,450466993378;0,989159978065812;444,766998291016;1;0;0;0;1;1;1;8;29;1;11;29;2;4;14;18;2;1;0;11,6666666666667;4,41;9,8;4,914;10,92;0,378;0,84;0,378;0,84
"3021";2313733;0;433,105499267578;436,648165384928;3,16724516004609;442,307006835938;2;0;0;0;0;0;0;0;10;0;2;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3022";2313734;0;434,601409912109;436,194646708171;0,816008722274301;437,904602050781;3;2;8;2;1;2;5;4;33;1;26;33;6;19;31;4;0;0;0;11,6666666666667;4,41;9,8;6,804;15,12;0;0;0;0
"3023";2313735;26;440,285217285156;442,924650544574;1,01549225461304;444,984283447266;2;4;35;6;2;1;6;28;73;19;65;73;1;15;59;82;0;0;0;47;17,766;39,48;19,656;43,68;0;0;0;0
"3024";2313736;5;438,608489990234;442,192254279642;0,925278449709623;444,421081542969;11;2;3;4;12;3;11;2;37;1;47;37;4;5;17;58;1;0;0;25,3333333333333;9,576;21,28;10,206;22,68;0,126;0,28;0,126;0,28
"3025";2313737;7;433,012481689453;433,824323077535;2,07275950084541;442,232757568359;0;8;5;4;1;0;0;0;25;10;8;25;4;1;11;27;0;0;0;12,6666666666667;4,788;10,64;4,914;10,92;0;0;0;0
"3026";2313738;0;464,374664306641;468,048407208478;1,77225577405903;470,143493652344;36;11;6;3;6;8;5;8;52;21;62;52;68;21;42;4;0;0;0;15,3333333333333;5,796;12,88;8,442;18,76;0;0;0;0
"3027";2313740;0;448,071258544922;450,099302933513;1,18054289361665;452,237121582031;1;3;59;3;0;6;79;6;60;7;150;60;23;45;36;95;18;0;0;49,6666666666667;18,774;41,72;24,444;54,32;2,268;5,04;2,268;5,04
"3028";2313741;0;431,556640625;432,165355625437;0,433938469914472;432,978149414062;33;0;0;0;0;0;0;0;34;0;33;34;4;23;40;0;0;0;0;13,3333333333333;5,04;11,2;7,938;17,64;0;0;0;0
"3029";2313742;0;463,654266357422;465,859491373698;1,27632546106731;469,039978027344;5;20;6;4;10;27;10;6;62;2;86;62;21;28;30;47;23;1;0;33,6666666666667;12,726;28,28;16,254;36,12;3,024;6,72;3,024;6,72
"3030";2313743;1;436,785369873047;438,42291025015;0,812942596817178;441,680847167969;20;4;1;3;6;5;2;1;36;0;42;36;0;5;23;17;8;25;0;24,3333333333333;9,198;20,44;9,828;21,84;4,158;9,24;4,158;9,24
"3031";2313744;8;431,93408203125;437,16341882003;4,37426949582537;447,377990722656;0;7;11;9;2;0;1;0;46;3;27;46;60;6;7;2;1;0;0;3,33333333333333;1,26;2,8;2,016;4,48;0,126;0,28;0,126;0,28
"3032";2313745;14;432,205322265625;442,591163423326;3,25169876523199;446,317047119141;30;3;2;3;23;3;12;8;60;4;80;60;16;18;38;38;30;4;0;36,6666666666667;13,86;30,8;16,128;35,84;4,284;9,52;4,284;9,52
"3033";2313765;1;440,968780517578;442,096198931132;0,659259402121802;444,547393798828;13;6;30;8;4;6;24;9;46;2;98;46;0;1;17;35;63;30;0;48,3333333333333;18,27;40,6;18,396;40,88;11,718;26,04;11,718;26,04
"3034";2313773;5;430,150817871094;439,374737919988;1,97483720224659;442,735900878906;6;2;4;29;6;9;10;22;60;1;87;60;6;18;28;14;22;60;0;41,3333333333333;15,624;34,72;17,892;39,76;10,332;22,96;10,332;22,96
"3035";2313775;2;430,099090576172;430,752044677734;1,32053260213617;433,959014892578;0;0;0;0;0;0;0;0;13;0;0;13;7;5;0;1;0;0;0;0,333333333333333;0,126;0,28;0,756;1,68;0;0;0;0
"3036";2313776;3;431,691131591797;431,958651267876;0,278840246942335;433,299468994141;18;4;3;0;0;0;0;1;33;24;2;33;34;14;11;0;0;0;0;3,66666666666667;1,386;3,08;3,15;7;0;0;0;0
"3037";2313778;5;426,411865234375;437,52931829417;3,82668317501519;440,951599121094;1;8;5;9;6;51;5;2;74;45;42;74;30;9;3;7;42;70;0;40,6666666666667;15,372;34,16;16,506;36,68;14,112;31,36;14,112;31,36
"3038";2313779;15;430,341033935547;441,022028142756;2,07967995180419;442,297241210938;26;12;6;8;33;8;2;3;67;24;74;67;14;3;4;46;42;56;0;49,3333333333333;18,648;41,44;19,026;42,28;12,348;27,44;12,348;27,44
"3039";2313780;21;431,548645019531;434,452308893204;0,707818952020171;436,033264160156;10;8;4;5;3;6;25;9;58;59;11;58;13;2;2;72;38;1;0;37,6666666666667;14,238;31,64;14,49;32,2;4,914;10,92;4,914;10,92
"3040";2313781;2;442,635894775391;444,73915904652;1,17079639351425;448,247406005859;12;10;14;16;18;10;19;18;48;36;81;48;18;15;21;18;37;56;0;44;16,632;36,96;18,522;41,16;11,718;26,04;11,718;26,04
"3041";2313783;0;434,966003417969;437,968664291057;1,46611550154567;440,965209960938;43;16;7;4;43;4;5;8;58;2;128;58;66;15;11;20;27;49;0;35,6666666666667;13,482;29,96;15,372;34,16;9,576;21,28;9,576;21,28
"3042";2313784;10;439,582977294922;440,574408467611;0,745271005677441;443,135009765625;5;8;6;13;8;4;19;6;51;20;49;51;6;8;14;26;34;32;0;35,3333333333333;13,356;29,68;14,364;31,92;8,316;18,48;8,316;18,48
"3043";2313858;0;441,740936279297;443,733361949091;1,03860263732482;446,596557617188;5;12;7;52;4;7;5;50;88;1;141;88;0;9;86;19;12;104;0;73,6666666666667;27,846;61,88;28,98;64,4;14,616;32,48;14,616;32,48
"3044";2313860;0;432,314086914062;438,949969821506;4,80208822644832;446,842224121094;68;24;55;22;54;29;70;54;92;197;179;92;63;58;64;79;159;45;0;115,666666666667;43,722;97,16;51,03;113,4;25,704;57,12;25,704;57,12
"3045";2313862;101;431,452087402344;443,192646913927;3,94556823337885;448,556945800781;78;29;57;36;74;39;51;27;112;289;102;112;70;18;17;31;350;17;0;138,333333333333;52,29;116,2;54,558;121,24;46,242;102,76;46,242;102,76
"3046";2313865;10;426,560974121094;441,739272850147;2,91843900967102;444,550048828125;17;13;19;12;10;31;14;21;70;9;128;70;15;7;34;61;85;5;0;61,6666666666667;23,31;51,8;24,192;53,76;11,34;25,2;11,34;25,2
"3047";2313866;2;427,646514892578;427,880015980114;0,281669464920613;428,457977294922;0;0;0;0;0;0;0;0;11;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3048";2313867;0;435,878295898438;444,0741485836;6,56185596161082;465,934539794922;52;82;41;57;47;90;44;80;142;31;462;142;119;83;104;107;162;60;0;144,333333333333;54,558;121,24;65,016;144,48;27,972;62,16;27,972;62,16
"3049";2313868;3;434,81884765625;439,256382612749;1,27790019861913;441,574859619141;6;13;3;16;11;9;4;20;83;9;73;83;3;10;35;28;21;68;0;50,6666666666667;19,152;42,56;20,412;45,36;11,214;24,92;11,214;24,92
"3050";2313869;7;425,604797363281;433,135784626007;2,7802849340029;437,164916992188;0;7;2;3;2;1;2;4;43;1;20;43;11;14;8;5;14;12;0;13;4,914;10,92;6,678;14,84;3,276;7,28;3,276;7,28
"3051";2313870;0;427,176330566406;427,722627766927;0,328753022107905;428,265625;0;0;0;0;0;0;0;1;14;0;1;14;0;0;4;4;7;0;0;5;1,89;4,2;1,89;4,2;0,882;1,96;0,882;1,96
"3052";2313871;20;426,843475341797;429,935306741734;1,35107746119269;431,58642578125;15;3;2;4;16;1;1;3;54;10;35;54;1;3;8;40;13;34;0;31,6666666666667;11,97;26,6;12,348;27,44;5,922;13,16;5,922;13,16
"3053";2313872;4;425,322967529297;427,13666788737;1,29839954564482;432,456817626953;2;7;2;2;2;1;0;0;41;3;13;41;2;6;18;14;16;1;0;16,3333333333333;6,174;13,72;6,93;15,4;2,142;4,76;2,142;4,76
"3054";2313873;3;432,604888916016;433,292401251205;0,382599708737135;435,978302001953;1;2;5;131;3;2;9;88;140;50;191;140;0;5;8;44;240;84;0;125,333333333333;47,376;105,28;48,006;106,68;40,824;90,72;40,824;90,72
"3055";2313874;0;433,635833740234;435,278157552083;0,929343598441868;437,156799316406;4;33;15;2;5;20;14;3;63;4;92;63;1;4;19;59;39;37;0;51,3333333333333;19,404;43,12;19,908;44,24;9,576;21,28;9,576;21,28
"3056";2313876;0;428,77880859375;430,142313232422;0,588040979322533;431,564056396484;1;2;14;1;0;0;0;0;32;2;16;32;0;0;0;3;38;9;0;16,6666666666667;6,3;14;6,3;14;5,922;13,16;5,922;13,16
"3057";2313878;0;440,815551757812;442,090281653026;0,926243439506013;444,800384521484;28;5;9;7;10;7;6;3;51;2;73;51;0;9;35;17;23;42;0;39;14,742;32,76;15,876;35,28;8,19;18,2;8,19;18,2
"3058";2313880;0;491,563354492188;492,540326917494;0,499121041131974;493,321746826172;5;0;0;0;4;0;0;1;27;3;7;27;9;9;6;3;9;1;0;6,33333333333333;2,394;5,32;3,528;7,84;1,26;2,8;1,26;2,8
"3059";2313882;0;477,457183837891;479,82843245941;1,29389372788162;483,118621826172;1;16;26;1;1;7;14;2;79;5;63;79;5;23;46;42;30;1;0;39,6666666666667;14,994;33,32;17,892;39,76;3,906;8,68;3,906;8,68
"3060";2313884;0;442,254608154297;444,422897560009;1,11584007907758;446,693817138672;32;10;3;6;22;7;4;5;49;8;81;49;4;31;18;21;13;51;0;34,3333333333333;12,978;28,84;16,884;37,52;8,064;17,92;8,064;17,92
"3061";2313886;0;438,23583984375;440,138091701931;0,807863994377613;442,455017089844;13;4;5;1;15;4;2;4;42;2;46;42;0;5;18;13;12;42;0;28,3333333333333;10,71;23,8;11,34;25,2;6,804;15,12;6,804;15,12
"3062";2313888;50;432,677215576172;435,923049713844;1,28595616568216;445,258483886719;13;11;23;12;26;15;30;21;64;90;61;64;35;30;99;45;6;0;0;50;18,9;42;22,68;50,4;0,756;1,68;0,756;1,68
"3063";2313889;4;436,058868408203;437,039194800149;0,631631963812696;440,912902832031;5;6;102;3;6;5;132;8;88;33;234;88;12;101;220;22;0;0;0;80,6666666666667;30,492;67,76;43,218;96,04;0;0;0;0
"3064";2313890;11;460,605041503906;463,105923276959;4,81762755200229;476,949005126953;3;1;0;5;10;0;0;3;44;7;15;44;1;7;15;40;2;1;0;19,3333333333333;7,308;16,24;8,19;18,2;0,378;0,84;0,378;0,84
"3065";2313895;0;426,498229980469;428,829567076668;0,974073173848212;431,163208007812;1;0;2;4;2;0;1;13;40;3;20;40;4;22;7;3;11;16;0;12,3333333333333;4,662;10,36;7,434;16,52;3,402;7,56;3,402;7,56
"3066";2313896;0;423,257385253906;423,712092808315;0,205284286010948;424,043029785156;16;2;1;0;0;0;0;0;51;17;2;51;1;6;29;34;0;0;0;21;7,938;17,64;8,694;19,32;0;0;0;0
"3067";2313897;0;441,286102294922;441,726107083834;0,487417342804383;442,512329101562;3;2;1;2;2;1;3;2;23;1;15;23;0;2;6;11;12;8;0;12,3333333333333;4,662;10,36;4,914;10,92;2,52;5,6;2,52;5,6
"3068";2313898;20;427,019256591797;434,99169757802;2,7768980852909;438,63427734375;32;8;15;8;26;18;8;4;67;3;116;67;2;6;59;31;33;55;0;59,3333333333333;22,428;49,84;23,184;51,52;11,088;24,64;11,088;24,64
"3069";2313899;0;423,8720703125;431,536812607123;3,64147681864458;436,777008056641;117;34;5;9;67;15;7;11;127;33;232;127;85;43;101;34;37;92;0;88;33,264;73,92;38,682;85,96;16,254;36,12;16,254;36,12
"3070";2313900;0;423,116058349609;423,373522949219;0,163889989609355;423,641571044922;0;0;0;0;0;1;0;0;14;1;0;14;0;0;0;1;14;0;0;5;1,89;4,2;1,89;4,2;1,764;3,92;1,764;3,92
"3071";2313901;12;453,208740234375;456,951712668479;0,886300092801732;459,679138183594;1;6;3;9;4;4;5;7;72;10;29;72;10;13;14;23;32;19;0;29,3333333333333;11,088;24,64;12,726;28,28;6,426;14,28;6,426;14,28
"3072";2313903;0;424,927276611328;425,635396728516;0,45469775745108;426,352905273438;1;4;0;0;0;0;0;0;20;0;5;20;0;0;4;21;0;0;0;8,33333333333333;3,15;7;3,15;7;0;0;0;0
"3073";2313904;0;431,418792724609;433,562008461256;0,97456902184592;436,407287597656;0;3;42;87;2;1;44;70;107;13;236;107;1;11;54;145;109;36;0;114,666666666667;43,344;96,32;44,73;99,4;18,27;40,6;18,27;40,6
"3074";2313905;0;504,794525146484;511,293058507583;3,09378507855307;516,786071777344;9;19;5;8;9;17;5;6;75;23;55;75;19;24;36;28;31;15;0;36,6666666666667;13,86;30,8;16,884;37,52;5,796;12,88;5,796;12,88
"3075";2313908;2;428,890899658203;429,779055251289;0,578767053587495;431,639404296875;4;9;9;10;1;2;8;8;46;4;47;46;0;4;8;29;23;33;0;31;11,718;26,04;12,222;27,16;7,056;15,68;7,056;15,68
"3076";2313909;0;436,776733398438;439,172698380111;0,981004299468681;441,946166992188;13;18;14;7;14;7;14;13;54;8;92;54;39;33;31;18;21;12;0;27,3333333333333;10,332;22,96;14,49;32,2;4,158;9,24;4,158;9,24
"3077";2313913;0;443,148498535156;446,335659731725;1,51606053304338;448,730255126953;63;8;0;0;29;2;0;1;54;4;99;54;2;41;50;39;25;0;0;38;14,364;31,92;19,53;43,4;3,15;7;3,15;7
"3078";2313914;0;429,508697509766;430,793429226345;0,875349681890751;433,025360107422;10;5;8;5;3;0;6;10;43;0;47;43;2;10;28;20;25;5;0;26;9,828;21,84;11,088;24,64;3,78;8,4;3,78;8,4
"3079";2313919;27;424,351409912109;434,391735026042;3,00860291921829;438,660095214844;14;19;8;11;11;10;4;10;63;27;60;63;27;24;12;21;11;55;0;33;12,474;27,72;15,498;34,44;8,316;18,48;8,316;18,48
"3080";2313920;0;442,178100585938;443,358583984375;0,581873147596065;444,8037109375;48;1;0;3;35;6;1;1;55;7;88;55;29;35;86;0;0;0;0;28,6666666666667;10,836;24,08;15,246;33,88;0;0;0;0
"3081";2313921;23;470,569122314453;474,87050374349;2,02576035794136;477,155578613281;1;20;4;12;0;8;4;2;60;7;44;60;18;15;22;50;6;0;0;26;9,828;21,84;11,718;26,04;0,756;1,68;0,756;1,68
"3082";2313922;0;442,453582763672;445,34636332194;1,71038890686815;447,004241943359;8;33;12;8;1;3;3;13;69;43;38;69;17;24;23;84;2;0;0;36,3333333333333;13,734;30,52;16,758;37,24;0,252;0,56;0,252;0,56
"3083";2313924;57;436,691040039062;437,213484049317;0,850219293353189;439,528228759766;89;26;48;40;80;36;51;29;104;240;159;104;6;8;21;66;278;124;0;163;61,614;136,92;62,622;139,16;50,652;112,56;50,652;112,56
"3084";2313925;0;440,398986816406;441,930348423549;0,987199832661149;443,513946533203;0;3;2;1;0;0;4;1;24;1;10;24;15;18;2;0;0;0;0;0,666666666666667;0,252;0,56;2,52;5,6;0;0;0;0
"3085";2313926;5;429,270538330078;432,455313720703;1,36360139363251;435,493286132812;1;0;2;0;0;0;2;4;16;0;9;16;17;4;3;1;0;0;0;1,33333333333333;0,504;1,12;1,008;2,24;0;0;0;0
"3086";2313927;0;438,802490234375;440,005788748605;0,728764019880373;441,661712646484;1;0;5;1;2;0;6;0;20;1;14;20;20;15;0;0;0;0;0;0;0;0;1,89;4,2;0;0;0;0
"3087";2313928;0;449,683349609375;450,965605886359;0,673461509193317;452,245727539062;1;7;3;1;0;1;0;0;25;2;11;25;2;9;21;6;0;0;0;9;3,402;7,56;4,536;10,08;0;0;0;0
"3088";2313929;1;446,695373535156;446,702909408077;0,00555788098657987;446,721313476562;1;1;0;0;0;0;3;0;26;5;0;26;0;0;0;31;0;0;0;10,3333333333333;3,906;8,68;3,906;8,68;0;0;0;0
"3089";2313930;0;438,586975097656;440,71404606463;1,05407684237228;442,903442382812;43;10;2;7;37;5;2;10;50;6;110;50;9;53;13;42;49;0;0;34,6666666666667;13,104;29,12;19,782;43,96;6,174;13,72;6,174;13,72
"3090";2313931;0;430,600036621094;430,702899997517;0,0608326362801404;430,810821533203;0;0;0;0;0;0;15;0;44;15;0;44;0;0;2;44;13;0;0;19,6666666666667;7,434;16,52;7,434;16,52;1,638;3,64;1,638;3,64
"3091";2313933;0;429,685821533203;430,406035727643;0,298121729795352;430,900726318359;0;0;0;0;9;0;0;0;38;0;9;38;1;2;2;21;21;0;0;14,6666666666667;5,544;12,32;5,796;12,88;2,646;5,88;2,646;5,88
"3092";2313935;0;428,952392578125;429,327853732639;0,451187438367281;429,971313476562;0;1;0;0;0;0;0;0;8;0;1;8;7;2;0;0;0;0;0;0;0;0;0,252;0,56;0;0;0;0
"3093";2313936;0;437,297821044922;438,842756312528;1,00269674911352;441,845825195312;13;18;7;3;14;20;3;3;58;3;78;58;16;19;24;9;10;61;0;34,6666666666667;13,104;29,12;15,498;34,44;8,946;19,88;8,946;19,88
"3094";2313938;10;439,551208496094;441,279290863426;1,0758088668425;448,980194091797;175;19;146;13;192;16;94;18;190;43;630;190;20;42;163;72;269;297;0;267;100,926;224,28;106,218;236,04;71,316;158,48;71,316;158,48
"3095";2313939;0;433,002899169922;434,457927806957;0,834360834159626;436,933197021484;13;25;13;34;16;10;15;20;76;6;140;76;3;15;53;46;54;51;0;68;25,704;57,12;27,594;61,32;13,23;29,4;13,23;29,4
"3096";2313940;0;432,341674804688;441,568190917969;6,47216210259417;450,217987060547;0;0;0;0;1;4;3;0;42;0;8;42;7;7;7;10;13;6;0;12;4,536;10,08;5,418;12,04;2,394;5,32;2,394;5,32
"3097";2313941;0;430,397125244141;435,843001302083;3,71850808336198;443,519012451172;0;0;0;0;2;3;1;0;24;0;6;24;8;5;7;4;6;0;0;5,66666666666667;2,142;4,76;2,772;6,16;0,756;1,68;0,756;1,68
"3098";2313942;1;435,283142089844;440,975600201151;1,23851631672939;443,279449462891;8;10;5;28;5;13;11;31;73;8;103;73;13;28;30;28;43;42;0;47,6666666666667;18,018;40,04;21,546;47,88;10,71;23,8;10,71;23,8
"3099";2313944;1;430,522338867188;430,587816026476;0,140925303748006;430,96240234375;0;0;0;0;0;0;0;0;9;0;0;9;0;4;5;0;0;0;0;1,66666666666667;0,63;1,4;1,134;2,52;0;0;0;0
"3100";2313945;1;436,670562744141;438,974808913011;1,17364578520985;442,760772705078;5;16;1;1;7;19;4;0;51;1;52;51;2;16;17;10;16;43;0;28,6666666666667;10,836;24,08;12,852;28,56;7,434;16,52;7,434;16,52
"3101";2314033;0;439,1337890625;440,158366998037;0,867483000269831;441,916961669922;44;33;17;27;91;53;23;8;88;131;165;88;23;19;28;46;80;188;0;114;43,092;95,76;45,486;101,08;33,768;75,04;33,768;75,04
"3102";2314037;0;430,214569091797;431,607445882161;0,666000752410593;433,349884033203;4;2;3;10;1;4;5;3;43;0;32;43;0;0;13;18;7;37;0;25;9,45;21;9,45;21;5,544;12,32;5,544;12,32
"3103";2314038;0;432,490173339844;433,555154336465;0,690122020795806;435,075988769531;3;0;0;4;1;0;0;4;25;1;11;25;0;11;3;3;2;18;0;8,66666666666667;3,276;7,28;4,662;10,36;2,52;5,6;2,52;5,6
"3104";2314039;23;429,017425537109;431,941509849147;4,40181545289506;443,838012695312;9;1;2;1;3;0;4;38;56;6;52;56;82;18;7;6;1;0;0;4,66666666666667;1,764;3,92;4,032;8,96;0,126;0,28;0,126;0,28
"3105";2314040;0;432,115295410156;433,634508330246;0,699248063516786;435,100891113281;1;7;6;0;1;2;2;1;38;2;18;38;0;7;15;13;12;11;0;17;6,426;14,28;7,308;16,24;2,898;6,44;2,898;6,44
"3106";2314049;0;425,912475585938;426,283264160156;0,192399740857466;426,567932128906;0;5;0;0;0;0;1;0;23;4;2;23;0;9;20;0;0;0;0;6,66666666666667;2,52;5,6;3,654;8,12;0;0;0;0
"3107";2314050;0;429,721069335938;430,616588535594;0,604669749177066;431,532135009766;23;34;51;37;33;39;36;16;200;247;22;200;0;1;5;4;375;84;0;156;58,968;131,04;59,094;131,32;57,834;128,52;57,834;128,52
"3108";2314051;11;423,680999755859;430,952718098958;3,05398372533865;442,786987304688;1;0;22;3;1;2;15;2;50;1;45;50;31;22;8;31;4;0;0;14,3333333333333;5,418;12,04;8,19;18,2;0,504;1,12;0,504;1,12
"3109";2314052;12;424,95556640625;431,264038928965;1,56125989441884;434,216766357422;18;14;11;9;13;4;5;20;87;21;73;87;14;44;36;36;34;17;0;41;15,498;34,44;21,042;46,76;6,426;14,28;6,426;14,28
"3110";2314087;0;432,743438720703;433,557723472858;0,438648649393291;434,246551513672;0;0;0;3;0;0;0;3;23;1;5;23;0;0;3;10;3;13;0;9,66666666666666;3,654;8,12;3,654;8,12;2,016;4,48;2,016;4,48
"3111";2314107;0;437,473114013672;439,264790039063;0,691780361570299;441,011322021484;3;7;23;11;6;6;29;14;51;18;81;51;0;0;14;16;74;46;0;50;18,9;42;18,9;42;15,12;33,6;15,12;33,6
"3112";2314117;0;426,126678466797;427,974907769097;1,0072716517987;430,246490478516;5;1;1;0;3;2;0;0;24;0;12;24;15;2;2;2;3;12;0;6,33333333333333;2,394;5,32;2,646;5,88;1,89;4,2;1,89;4,2
"3113";2314118;57;435,340362548828;435,519561406423;0,549866376852883;439,605224609375;38;65;56;43;40;44;63;35;123;325;59;123;5;8;12;37;339;106;0;164,666666666667;62,244;138,32;63,252;140,56;56,07;124,6;56,07;124,6
"3114";2314119;8;427,876159667969;431,130043098518;0,615410334970879;433,119598388672;10;10;15;3;3;12;2;7;49;35;27;49;1;5;8;14;65;18;0;35;13,23;29,4;13,86;30,8;10,458;23,24;10,458;23,24
"3115";2314120;0;442,792572021484;443,68752179827;0,520622450988945;444,852264404297;0;2;2;1;0;0;0;0;23;1;4;23;17;11;0;0;0;0;0;0;0;0;1,386;3,08;0;0;0;0
"3116";2314121;0;454,275634765625;454,606294177827;0,190570483970987;454,922424316406;0;0;0;0;2;0;0;1;18;1;2;18;0;1;14;6;0;0;0;6,66666666666667;2,52;5,6;2,646;5,88;0;0;0;0
"3117";2314122;12;436,669555664062;447,202426424893;2,32085758697206;450,384155273438;8;7;6;8;4;4;6;15;52;4;54;52;13;16;22;20;22;17;0;27;10,206;22,68;12,222;27,16;4,914;10,92;4,914;10,92
"3118";2314125;3;436,178192138672;439,065053419633;0,947288762521194;440,621002197266;3;7;20;2;0;4;8;10;34;4;50;34;5;5;19;49;10;0;0;26;9,828;21,84;10,458;23,24;1,26;2,8;1,26;2,8
"3119";2314126;271;453,903839111328;468,472331598916;4,68197848992555;497,1298828125;796;251;363;298;575;139;231;297;781;192;2758;781;655;558;430;742;711;635;0;839,333333333333;317,268;705,04;387,576;861,28;169,596;376,88;169,596;376,88
"3120";2314128;3;444,816619873047;446,663233926851;0,907262877294286;451,510559082031;10;9;28;8;4;5;27;5;50;1;95;50;6;5;23;59;40;13;0;45;17,01;37,8;17,64;39,2;6,678;14,84;6,678;14,84
"3121";2314129;36;508,901245117188;511,418798073051;3,1378425638892;523,123168945312;13;14;48;56;13;5;10;20;112;27;152;112;37;27;29;92;81;25;0;75,6666666666667;28,602;63,56;32,004;71,12;13,356;29,68;13,356;29,68
"3122";2314130;0;450,332061767578;451,045218331473;0,524375386048585;452,443481445312;4;0;0;0;0;0;0;0;24;0;4;24;15;13;0;0;0;0;0;0;0;0;1,638;3,64;0;0;0;0
"3123";2314134;0;432,259918212891;435,618208891116;1,73188341833638;439,27783203125;21;18;81;7;18;11;65;16;85;2;235;85;22;16;48;106;92;38;0;94,6666666666667;35,784;79,52;37,8;84;16,38;36,4;16,38;36,4
"3124";2314136;0;432,426147460938;433,134958321708;0,435930219932453;434,208770751953;4;0;0;15;2;0;1;10;38;6;26;38;1;1;19;7;10;32;0;22,6666666666667;8,568;19,04;8,694;19,32;5,292;11,76;5,292;11,76
"3125";2314138;19;433,937164306641;434,638478914897;0,676918334251946;436,872650146484;9;18;23;11;11;13;25;12;70;45;77;70;2;14;18;44;89;25;0;58,6666666666667;22,176;49,28;23,94;53,2;14,364;31,92;14,364;31,92
"3126";2314139;28;431,337799072266;442,363050617155;2,84182432459981;446,377258300781;18;43;26;57;31;22;19;43;107;9;250;107;22;25;68;92;74;85;0;106,333333333333;40,194;89,32;43,344;96,32;20,034;44,52;20,034;44,52
"3127";2314141;0;437,811950683594;440,342412070623;1,2237748166262;442,340240478516;3;4;8;4;3;2;1;2;36;1;26;36;2;2;9;27;18;5;0;19,6666666666667;7,434;16,52;7,686;17,08;2,898;6,44;2,898;6,44
